Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
chisel:marblepillar:10, Marble Pillar, tile.chisel.marblepillar, true, net.minecraft.item.ItemStack
chisel:marblepillar:11, Marble Pillar, tile.chisel.marblepillar, true, net.minecraft.item.ItemStack
chisel:marblepillar:12, Marble Pillar, tile.chisel.marblepillar, true, net.minecraft.item.ItemStack
chisel:marblepillar:13, Marble Pillar, tile.chisel.marblepillar, true, net.minecraft.item.ItemStack
chisel:marblepillar:14, Marble Pillar, tile.chisel.marblepillar, true, net.minecraft.item.ItemStack
chisel:marblepillar:15, Marble Pillar, tile.chisel.marblepillar, true, net.minecraft.item.ItemStack
chisel:netherbrick:0, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:1, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:2, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:3, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:4, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:5, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:6, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:7, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:8, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:9, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:10, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:11, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:12, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:13, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:14, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherbrick:15, Nether Bricks, tile.chisel.netherbrick, true, net.minecraft.item.ItemStack
chisel:netherrack:0, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:1, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:2, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:3, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:4, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:5, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:6, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:7, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:8, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:9, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:10, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:11, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:12, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:netherrack:13, Netherrack, tile.chisel.netherrack, true, net.minecraft.item.ItemStack
chisel:blocknickel:0, Block of Nickel, tile.chisel.blockNickel, true, net.minecraft.item.ItemStack
chisel:blocknickel:1, Block of Nickel, tile.chisel.blockNickel, true, net.minecraft.item.ItemStack
chisel:blocknickel:2, Block of Nickel, tile.chisel.blockNickel, true, net.minecraft.item.ItemStack
chisel:blocknickel:3, Block of Nickel, tile.chisel.blockNickel, true, net.minecraft.item.ItemStack
chisel:blocknickel:4, Block of Nickel, tile.chisel.blockNickel, true, net.minecraft.item.ItemStack
chisel:blocknickel:5, Block of Nickel, tile.chisel.blockNickel, true, net.minecraft.item.ItemStack
chisel:blocknickel:6, Block of Nickel, tile.chisel.blockNickel, true, net.minecraft.item.ItemStack
chisel:obsidian:0, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:1, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:2, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:3, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:4, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:5, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:6, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:7, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:8, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:9, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:10, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:11, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:12, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:13, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:obsidian:14, Obsidian, tile.chisel.obsidian, true, net.minecraft.item.ItemStack
chisel:paper:0, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:1, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:2, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:3, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:4, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:5, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:6, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:7, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:paper:8, Paper Wall, tile.chisel.paper, true, net.minecraft.item.ItemStack
chisel:planks-oak:0, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:1, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:2, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:3, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:4, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:5, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:6, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:7, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:8, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:9, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:10, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:11, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:12, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:13, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-oak:14, Oak Planks, tile.chisel.planks-oak, true, net.minecraft.item.ItemStack
chisel:planks-spruce:0, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:1, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:2, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:3, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:4, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:5, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:6, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:7, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:8, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:9, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:10, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:11, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:12, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:13, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-spruce:14, Spruce Planks, tile.chisel.planks-spruce, true, net.minecraft.item.ItemStack
chisel:planks-birch:0, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:1, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:2, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:3, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:4, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:5, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:6, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:7, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:8, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:9, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:10, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:11, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:12, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:13, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-birch:14, Birch Planks, tile.chisel.planks-birch, true, net.minecraft.item.ItemStack
chisel:planks-jungle:0, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:1, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:2, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:3, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:4, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:5, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:6, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:7, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:8, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:9, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:10, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:11, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:12, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:13, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:14, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-acacia:0, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:1, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:2, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:3, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:4, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:5, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:6, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:7, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:8, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:9, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:10, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:11, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:12, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:13, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:14, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:0, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:1, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:2, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:3, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:4, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:5, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:6, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:7, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:8, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:9, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:10, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:11, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:12, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:13, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:14, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:blockplatinum:0, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:1, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:2, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:3, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:4, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:5, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:6, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:prismarine:0, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:1, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:2, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:3, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:4, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:5, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:6, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:7, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:8, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:9, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:10, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:11, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:12, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:13, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:14, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:15, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:0, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:1, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:2, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:3, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:4, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
